,is_holiday,temperature,weekday,hour,month_day,year,month,traffic_volume,weather_type,weather_description
8706,0,274.65,6,4,14,2015,11,425,2,7
8707,0,287.16,6,14,30,2016,4,4880,5,6
8708,0,299.02,7,19,10,2016,7,3240,2,10
8709,0,294.04,7,0,16,2013,6,1461,2,10
8710,0,278.35,4,5,20,2017,4,2700,3,3
8711,0,257.77,2,5,15,2013,1,2432,3,5
8712,0,293.81,3,8,2,2015,9,5821,8,23
8713,0,300.98,4,13,10,2014,7,5319,2,2
8714,0,291.75,1,19,10,2013,6,3217,2,11
8715,0,299.58,1,13,8,2016,8,4747,5,6
8716,0,280.35,5,9,18,2016,11,4378,6,9
8717,0,265.87,5,9,27,2015,11,2703,5,6
8718,0,254.49,6,1,7,2017,1,685,2,10
8719,0,271.178,4,3,13,2016,10,308,1,1
8720,0,299.38,7,21,6,2014,7,3027,2,10
8721,0,294.83,7,13,29,2013,9,4384,6,9
8722,0,282.46,3,16,21,2012,11,5733,2,2
8723,0,291.57,7,3,30,2013,6,391,2,7
8724,0,302.22,1,18,25,2016,7,3699,1,8
8725,0,293.47,3,21,15,2016,6,3192,3,3
8726,0,276.29,2,15,23,2016,2,5687,3,3
8727,0,261.8,5,8,4,2013,1,5761,3,5
8728,0,268.36,5,18,22,2013,11,5306,8,13
8729,0,299.27,3,14,30,2014,7,5966,2,2
8730,0,286.29,3,19,30,2015,9,3679,2,2
8731,0,277.08,7,13,26,2017,3,4439,5,6
8732,0,282.17,3,5,26,2015,8,2974,5,6
8733,0,278.65,7,17,27,2016,3,3662,3,5
8734,0,295.82,1,11,24,2013,6,4802,2,2
8735,0,294.0,4,22,16,2016,6,2375,5,6
8736,0,290.55,7,22,18,2014,5,2002,2,7
8737,0,294.26,5,1,10,2016,6,506,3,5
8738,0,279.589,3,11,26,2016,10,4159,1,8
8739,0,277.91,1,9,6,2013,5,5047,3,5
8740,0,298.05,4,22,10,2014,7,2534,2,7
8741,0,295.76,3,2,21,2013,8,330,3,5
8742,0,293.91,3,9,10,2013,7,5225,2,11
8743,0,279.66900000000004,6,18,8,2016,10,4388,6,14
8744,0,296.85,6,18,12,2014,7,4172,5,6
8745,0,287.2,4,8,2,2016,6,5613,3,5
8746,0,275.2,6,16,20,2013,4,4904,3,5
8747,0,274.55,3,21,28,2015,10,2398,4,4
8748,0,269.75,2,22,8,2013,1,1733,2,11
8749,0,275.07,4,7,18,2013,4,7150,3,5
8750,0,277.87,6,23,26,2016,3,1797,1,1
8751,0,299.59,6,18,27,2015,6,3700,2,10
8752,0,298.15,3,20,6,2014,8,3255,2,7
8753,0,306.79,2,16,27,2013,8,6653,2,10
8754,0,276.608,5,23,17,2017,2,1813,5,6
8755,0,294.07,1,4,15,2013,7,828,1,8
8756,0,291.49,4,0,24,2015,9,522,3,5
8757,0,284.35,1,10,6,2017,3,4296,3,5
8758,0,268.37,2,15,18,2012,12,6120,3,5
8759,0,283.699,6,11,29,2016,10,4451,3,5
8760,0,289.23,5,13,11,2015,9,5188,9,17
8761,0,270.37,7,1,21,2013,4,887,5,6
8762,0,291.75,4,18,11,2017,5,5018,4,15
8763,0,265.98,4,8,6,2012,12,6298,3,5
8764,0,275.17,6,7,6,2012,10,2072,3,3
8765,0,267.69,2,21,12,2013,11,2411,5,6
8766,0,284.3,2,4,30,2013,4,764,3,5
8767,0,262.81,3,1,12,2014,2,312,3,5
8768,0,278.95,1,13,13,2017,2,4794,3,5
8769,0,279.29,2,13,28,2017,2,4957,5,6
8770,0,300.71,4,14,23,2015,7,4534,3,3
8771,0,261.72,7,15,8,2013,12,3344,6,14
8772,0,272.32,5,18,24,2014,1,3449,3,5
8773,0,287.79,4,8,16,2013,5,6404,3,5
8774,0,285.45,6,10,5,2013,10,4778,5,6
8775,0,300.76,6,16,27,2015,6,3975,4,15
8776,0,281.75,5,19,10,2013,5,3748,1,1
8777,0,283.15,7,21,1,2015,11,1733,1,1
8778,0,275.08,5,8,20,2017,1,5728,6,14
8779,0,270.92,4,0,28,2013,3,755,3,5
8780,0,289.88,7,8,30,2013,6,1973,1,1
8781,0,296.19,5,16,9,2013,8,6199,2,11
8782,0,270.58,1,5,13,2017,2,2703,4,4
8783,0,287.81,4,0,25,2012,10,578,9,17
8784,0,278.51,7,10,13,2014,4,3443,1,16
8785,0,255.93,5,1,31,2014,1,390,2,7
8786,0,279.32,4,16,24,2014,4,6643,2,7
8787,0,296.52,5,20,3,2015,7,2756,2,10
8788,0,298.95,7,11,2,2015,8,3959,3,5
8789,0,291.89,4,16,10,2016,11,6154,4,15
8790,0,273.02,2,2,3,2017,1,400,1,1
8791,0,267.66,6,1,21,2015,11,671,4,20
8792,0,268.34,2,5,29,2015,12,2236,1,1
8793,0,286.94,1,12,27,2013,5,3265,2,7
8794,0,290.51,6,15,20,2016,8,4788,1,1
8795,0,295.209,7,9,17,2016,7,2456,6,9
8796,0,266.99,2,14,26,2013,11,5775,5,6
8797,0,283.02,2,3,27,2016,9,309,5,6
8798,0,275.68,7,11,5,2013,5,3728,2,11
8799,0,277.81,4,17,2,2013,5,6299,3,5
8800,0,291.12,4,16,22,2016,9,6597,3,5
8801,0,296.03,6,12,1,2013,6,4813,1,1
8802,0,267.68,1,23,24,2014,3,881,2,10
8803,0,274.17,1,2,1,2013,4,248,3,5
8804,0,255.78,2,0,13,2016,12,625,2,7
8805,0,266.48,4,22,26,2013,12,2019,9,17
8806,0,282.29,2,6,15,2013,10,5452,2,11
8807,0,266.38,3,9,18,2013,12,5131,5,6
8808,0,284.58,3,14,11,2015,11,5167,3,5
8809,0,283.973,3,21,5,2016,10,2456,3,5
8810,0,276.09,3,6,2,2016,11,5477,2,11
8811,0,286.72,6,1,29,2015,8,716,4,4
8812,0,288.16,5,1,1,2016,7,531,1,1
8813,0,276.0,3,22,9,2016,3,1671,5,6
8814,0,271.76,5,13,25,2015,12,2906,1,1
8815,0,301.61,4,15,10,2014,7,5962,8,13
8816,0,290.21,3,22,21,2016,9,1329,1,1
8817,0,293.24,5,10,8,2016,7,4408,3,5
8818,0,287.16,3,7,28,2014,5,6868,2,7
8819,0,246.74,7,10,18,2016,12,3067,8,21
8820,0,284.71,4,5,21,2016,4,2781,3,5
8821,0,285.94,4,18,12,2016,5,4609,2,7
8822,0,286.88,7,10,2,2016,10,3592,7,12
8823,0,288.37,4,8,9,2013,5,5813,5,6
8824,0,254.33,1,8,4,2013,2,4790,2,7
8825,0,292.3,2,18,6,2015,10,4645,2,2
8826,0,276.57,3,10,21,2012,11,4875,1,1
8827,0,265.15,4,6,14,2016,1,5136,3,3
8828,0,281.95,5,14,11,2016,11,4743,2,7
8829,0,280.94,2,19,22,2016,3,3456,1,1
8830,0,273.22,5,6,21,2014,3,5409,1,1
8831,0,262.31,5,2,27,2013,12,308,1,1
8832,0,285.18,7,6,9,2013,6,831,1,1
8833,0,272.55,4,0,19,2017,1,759,3,5
8834,0,273.64,3,7,16,2016,11,4543,3,5
8835,0,275.72,1,7,14,2015,12,5478,3,3
8836,0,278.79,6,12,14,2016,5,4480,2,7
8837,0,294.12,1,9,6,2015,7,4173,3,5
8838,0,252.15,3,10,4,2017,1,4275,3,5
8839,0,275.67,6,16,12,2013,1,4338,7,12
8840,0,274.22,3,1,9,2015,12,335,4,20
8841,0,269.81,6,9,28,2017,1,3770,3,5
8842,0,276.89,4,14,19,2017,1,5156,2,11
8843,0,285.61,4,5,20,2015,8,3002,9,17
8844,0,279.83,1,23,7,2014,4,957,3,5
8845,0,299.84,6,18,24,2014,5,3494,2,2
8846,0,274.62,3,10,23,2016,3,4504,2,7
8847,0,269.29,4,6,29,2012,11,5608,2,11
8848,0,299.58,2,12,14,2015,7,4493,5,6
8849,0,264.25,5,14,3,2014,1,5302,2,2
8850,0,285.48,5,3,4,2013,10,385,4,4
8851,0,280.32,1,11,15,2012,10,4529,3,3
8852,0,290.05,4,12,13,2013,6,5126,4,4
8853,0,301.69,6,17,4,2015,7,2809,5,6
8854,0,273.1,2,22,26,2013,3,1571,3,5
8855,0,278.97,2,21,4,2012,12,2360,1,8
8856,0,293.77,6,20,10,2013,8,3333,2,10
8857,0,273.43,4,8,20,2014,2,4912,4,20
8858,0,284.38,5,11,9,2015,10,4930,3,3
8859,0,261.79,2,21,17,2013,12,2955,2,7
8860,0,275.02,5,10,26,2012,10,4695,2,7
8861,0,299.98,4,17,9,2015,7,6185,3,3
8862,0,303.5,2,14,5,2016,7,4346,3,5
8863,0,257.52,2,11,11,2014,2,4504,5,6
8864,0,280.38,4,18,4,2013,4,4755,3,5
8865,0,288.77,3,21,1,2016,6,2799,5,6
8866,0,262.57,7,9,14,2016,2,3628,2,11
8867,0,296.36,6,21,15,2013,6,2965,2,11
8868,0,261.39,2,16,15,2013,1,6493,5,6
8869,0,288.23,2,17,21,2017,2,6301,3,3
8870,0,259.73,6,6,9,2016,1,850,3,5
8871,0,254.76,3,21,5,2014,2,2309,3,5
8872,0,285.215,7,20,19,2017,2,2516,7,12
8873,0,293.12,6,4,29,2013,6,411,3,5
8874,0,291.24,4,21,19,2016,5,2680,3,5
8875,0,277.83,6,2,22,2017,4,698,2,10
8876,0,300.9,3,16,7,2013,8,6799,3,3
8877,0,258.47,3,22,11,2017,1,1610,3,5
8878,0,296.68,6,18,23,2016,7,0,2,10
8879,0,273.81,6,14,23,2013,3,4740,2,10
8880,0,293.82,6,21,22,2015,8,2336,5,6
8881,0,276.83,1,16,21,2013,10,6681,3,5
8882,0,298.7,4,17,17,2014,7,6266,3,5
8883,0,265.92,2,0,1,2016,3,1632,2,2
8884,0,263.72,3,7,1,2017,2,6589,3,5
8885,0,273.72,6,11,30,2013,11,3699,5,6
8886,0,288.37,2,4,11,2013,6,786,4,4
8887,0,275.15,5,2,20,2017,1,325,2,10
8888,0,292.57,6,13,4,2016,6,4968,3,5
8889,0,276.11,2,6,16,2012,10,5789,3,5
8890,0,275.84,5,9,24,2017,3,4922,3,5
8891,0,263.14,3,4,17,2016,2,907,5,6
8892,0,294.44,6,6,12,2014,7,1520,3,5
8893,0,285.89,4,22,10,2015,9,2578,3,5
8894,0,282.88,3,17,29,2017,3,6513,3,5
8895,0,297.888,3,4,20,2016,7,906,3,5
8896,0,283.52,1,17,3,2017,4,6071,2,7
8897,0,271.09,5,2,24,2017,2,293,1,8
8898,0,284.95,2,20,25,2017,4,2731,2,7
8899,0,291.13,1,3,17,2015,8,356,2,7
8900,0,276.4,4,1,21,2013,11,339,6,14
8901,0,270.82,4,12,26,2017,1,4810,2,11
8902,0,275.44,6,10,27,2012,10,4522,3,5
8903,0,301.33,5,19,4,2015,9,3649,1,1
8904,0,279.11,3,0,5,2017,4,678,6,9
8905,0,300.84,6,14,26,2014,7,4479,1,1
8906,0,296.92,2,16,30,2015,6,6383,2,10
8907,0,268.64,5,22,7,2014,3,2699,3,5
8908,0,255.39,6,22,14,2013,12,2981,2,10
8909,0,274.72,1,13,21,2016,11,4391,3,5
8910,0,272.53,6,7,1,2012,12,2192,2,10
8911,0,275.42,3,13,16,2015,12,4939,2,7
8912,0,289.71,3,6,21,2016,9,5631,2,10
8913,0,282.7,1,6,7,2016,11,5671,3,5
8914,0,272.72,2,23,11,2014,3,1175,2,10
8915,0,276.47,3,18,6,2016,4,4540,2,7
8916,0,290.34,5,1,29,2016,7,438,2,7
8917,0,291.86,2,14,9,2017,5,5242,2,2
8918,0,295.42,7,16,28,2015,6,4317,5,6
8919,0,286.58,2,16,19,2016,4,6899,5,6
8920,0,299.86,6,23,5,2015,9,2046,2,7
8921,0,272.62,7,5,18,2015,10,544,2,7
8922,0,265.62,1,2,16,2017,1,369,2,11
8923,0,291.952,4,7,14,2016,7,6131,3,5
8924,0,288.01,3,22,10,2017,5,1987,5,6
8925,0,299.01,3,18,4,2014,6,5135,5,6
8926,0,273.68,5,22,29,2016,1,2518,2,11
8927,0,286.49,1,8,9,2016,5,5932,8,13
8928,0,291.91,1,21,5,2013,8,2516,2,10
8929,0,261.27,7,3,12,2017,3,436,6,9
8930,0,286.59,1,20,13,2013,5,2789,3,5
8931,0,294.75,1,9,24,2013,6,5284,4,20
8932,0,278.82,4,4,20,2017,4,840,3,3
8933,0,291.66,1,15,24,2015,8,5409,2,7
8934,0,247.64,3,8,8,2014,1,5332,3,5
8935,0,296.4,4,4,18,2013,7,891,3,5
8936,0,268.29,5,1,15,2016,1,481,5,6
8937,0,297.66,3,5,10,2016,8,2899,5,6
8938,0,265.68,7,21,12,2017,3,1738,2,7
8939,0,257.29,5,0,16,2016,12,651,5,6
8940,0,290.37,1,8,17,2015,8,5646,5,6
8941,0,293.26,2,5,26,2016,7,2889,5,6
8942,0,287.87,1,0,21,2014,4,599,2,11
8943,0,271.87,2,4,22,2015,12,806,5,6
8944,0,275.75,6,22,11,2017,2,2489,1,8
8945,0,294.75,4,12,16,2016,6,5473,9,17
8946,0,255.46,6,14,7,2013,12,4704,2,11
8947,0,299.22,4,10,21,2016,7,4189,2,2
8948,0,285.91,3,19,11,2016,5,3243,5,6
8949,0,268.87,4,2,20,2014,3,237,2,11
8950,0,285.02,6,16,12,2016,11,4321,3,3
8951,0,267.16,5,18,22,2016,1,4660,3,5
8952,0,288.54,4,9,8,2015,10,5243,7,12
8953,0,274.14,4,8,3,2014,4,5565,1,1
8954,0,284.89,4,11,3,2016,11,4459,2,11
8955,0,272.48,1,12,25,2013,3,4677,5,6
8956,0,283.44,2,21,27,2015,10,3469,2,7
8957,0,287.15,7,15,10,2016,4,4807,2,7
8958,0,260.11,7,22,22,2013,12,1796,2,10
8959,0,254.917,2,17,13,2016,12,5806,5,6
8960,0,302.54,1,18,11,2016,7,3900,3,5
8961,0,294.16,4,19,19,2014,6,3378,3,5
8962,0,254.14,2,13,28,2014,1,4456,2,2
8963,0,275.63,7,15,10,2013,3,4230,2,11
8964,0,293.75,3,18,9,2015,9,4601,2,11
8965,0,273.28,3,21,28,2016,12,2604,5,6
8966,0,294.05,3,9,24,2016,8,4872,2,7
8967,0,278.37,1,13,28,2014,4,4502,2,7
8968,0,274.22,1,3,23,2017,1,339,3,5
8969,0,264.27,2,15,9,2016,2,5841,3,5
8970,0,274.01,1,20,30,2015,11,1714,5,6
8971,0,267.99,6,3,2,2013,3,379,4,4
8972,0,267.9,7,1,12,2014,1,706,4,15
8973,0,275.09,3,15,28,2016,12,5445,2,7
8974,0,273.72,7,2,25,2016,12,348,3,3
8975,0,270.79,3,18,13,2013,2,4704,1,8
8976,0,274.57,7,10,20,2013,1,2796,3,5
8977,0,264.07,1,2,7,2013,1,248,5,6
8978,0,295.63,6,22,7,2013,9,3792,5,6
8979,0,281.07,5,4,24,2013,5,744,1,16
8980,0,281.75,5,3,14,2017,4,331,5,6
8981,0,273.02,6,0,26,2016,11,849,1,16
8982,0,271.18,1,6,2,2013,12,5698,9,17
8983,0,299.6,1,16,10,2015,8,6215,1,1
8984,0,291.01,3,1,22,2015,7,428,4,4
8985,0,289.48,2,4,6,2013,8,852,2,2
8986,0,284.93,7,12,13,2016,3,4257,5,6
8987,0,277.87,4,4,28,2016,4,877,2,7
8988,0,293.75,4,11,6,2015,8,4724,3,5
8989,0,273.69,6,5,1,2017,4,720,1,1
8990,0,295.92,4,23,23,2015,7,1506,2,11
8991,0,279.59,5,13,2,2012,11,5446,1,1
8992,0,260.27,3,7,15,2017,3,6628,5,6
8993,0,285.28,1,23,19,2014,5,937,3,3
8994,0,295.87,6,17,10,2013,8,4462,2,11
8995,0,298.42,7,18,25,2014,5,2982,3,5
8996,0,267.32,4,3,4,2013,4,355,2,11
8997,0,251.35,7,1,8,2013,12,688,3,5
8998,0,284.68,1,18,12,2014,5,4298,3,5
8999,0,284.11,5,16,9,2012,11,6455,2,10
9000,0,275.42,4,11,2,2013,5,4948,2,7
9001,0,255.22,6,10,16,2016,1,3746,2,11
9002,0,257.75,1,15,11,2016,1,5540,4,4
9003,0,257.94,3,5,22,2014,1,2461,2,7
9004,0,273.02,7,21,12,2017,2,2208,2,7
9005,0,289.58,1,12,2,2015,11,4657,2,11
9006,0,291.31,5,8,6,2016,5,5690,5,6
9007,0,250.66,2,8,31,2013,12,3821,3,3
9008,0,277.09,6,6,5,2016,11,1200,7,12
9009,0,251.29,1,0,10,2014,2,794,4,4
9010,0,285.22,3,13,12,2017,4,4730,3,5
9011,0,260.48,6,2,14,2013,12,506,3,3
9012,0,297.15,3,16,9,2013,10,6709,5,6
9013,0,275.35,3,18,18,2017,1,4599,1,1
9014,0,250.63,5,23,6,2013,12,1589,2,7
9015,0,285.19,2,1,20,2014,5,320,5,6
9016,0,269.61,4,10,14,2013,2,4425,2,7
9017,0,274.62,7,1,22,2017,1,657,2,11
9018,0,282.46,4,13,13,2016,10,4634,3,5
9019,0,258.205,2,16,13,2016,12,6236,3,3
9020,0,267.12,3,2,6,2013,2,271,2,2
9021,0,296.33,3,3,2,2015,9,396,5,6
9022,0,276.06,1,19,3,2012,12,3076,5,6
9023,0,274.21,5,17,8,2016,4,6030,1,1
9024,0,270.4,2,6,19,2013,3,5496,1,8
9025,0,270.75,4,16,9,2017,3,7280,3,5
9026,0,288.3,2,8,15,2014,7,6055,6,14
9027,0,286.65,5,0,9,2014,5,630,2,10
9028,0,272.93,6,1,14,2015,11,717,1,1
9029,0,274.41,6,21,9,2013,3,3609,2,10
9030,0,288.05,5,0,10,2013,5,680,5,6
9031,0,255.2,6,20,9,2016,1,2491,2,10
9032,0,284.384,4,16,13,2016,10,6154,1,1
9033,0,261.15,5,12,21,2014,2,2464,3,3
9034,0,258.99,6,12,9,2016,1,4984,4,4
9035,0,300.82,4,18,10,2014,7,4960,2,7
9036,0,269.02,1,9,21,2016,11,4577,9,17
9037,0,299.07,6,11,18,2015,7,4017,3,3
9038,0,277.58,2,7,2,2017,5,7126,2,10
9039,0,285.6,2,4,10,2014,6,803,2,10
9040,0,282.6,3,21,10,2012,10,2603,3,3
9041,0,294.83,2,20,28,2016,6,2708,6,9
9042,0,278.72,1,18,11,2016,4,4663,2,7
9043,0,286.78,7,6,19,2013,5,815,2,11
9044,0,275.15,5,1,20,2017,1,366,3,5
9045,0,272.22,6,20,25,2017,2,2906,2,2
9046,0,297.26,5,15,12,2016,8,5442,5,6
9047,0,295.06,6,8,5,2014,7,2019,2,7
9048,0,278.04,7,21,27,2014,4,1822,2,7
9049,0,278.75,4,0,30,2017,3,581,2,10
9050,0,259.27,1,15,21,2013,1,4483,3,5
9051,0,280.58,2,12,21,2017,2,4938,3,5
9052,0,288.2,3,1,31,2016,8,348,3,5
9053,0,289.44,3,11,1,2015,7,4469,5,6
9054,0,278.82,4,5,5,2016,5,2917,2,10
9055,0,281.75,2,8,27,2015,10,5957,1,8
9056,0,296.03,5,20,23,2014,5,2974,8,35
9057,0,272.97,3,0,4,2013,12,613,1,8
9058,0,270.01,5,23,3,2014,1,1300,9,17
9059,0,274.35,3,4,9,2014,4,846,5,6
9060,0,275.22,7,16,16,2012,12,4130,3,5
9061,0,278.43,6,4,10,2014,5,385,5,6
9062,0,274.29,2,12,18,2014,3,4732,2,10
9063,0,293.29,2,9,30,2016,8,5294,2,7
9064,0,275.66,6,14,4,2013,5,4978,6,14
9065,0,294.92,1,10,4,2014,8,4573,3,5
9066,0,250.14,4,4,2,2014,1,694,3,5
9067,0,274.56,6,16,1,2012,12,5085,2,7
9068,0,255.93,5,8,14,2014,2,5516,3,5
9069,0,280.56,1,23,5,2012,11,938,3,3
9070,0,286.41,7,5,11,2016,9,724,3,3
9071,0,301.65,5,12,30,2014,5,5444,4,15
9072,0,290.24,5,17,11,2015,9,5717,9,17
9073,0,290.16,6,4,20,2016,8,440,2,11
9074,0,287.18,6,21,7,2014,6,3208,2,7
9075,0,276.84,3,16,26,2014,3,6470,3,3
9076,0,273.48,7,5,25,2016,12,227,1,16
9077,0,280.0,1,23,25,2016,4,971,1,8
9078,0,261.01,6,16,13,2016,2,4139,1,1
9079,0,272.63,6,6,16,2013,3,1329,2,10
9080,0,289.66,7,12,15,2013,9,4523,4,4
9081,0,301.14,2,12,16,2016,8,4646,2,10
9082,0,296.54,6,6,5,2015,9,1376,5,6
9083,0,275.87,4,19,11,2013,4,2777,2,10
9084,0,271.11,6,14,2,2013,3,4935,7,12
9085,0,263.04,2,9,12,2013,11,5237,3,3
9086,1,269.09,5,0,25,2015,12,894,3,5
9087,0,282.81,7,0,1,2015,11,1825,2,7
9088,0,291.39,5,0,31,2013,5,741,6,9
9089,0,287.04,4,5,9,2015,7,2859,2,7
9090,0,292.56,6,17,12,2015,9,2437,3,5
9091,0,298.27,7,0,7,2013,7,1202,9,17
9092,0,270.89,2,3,19,2013,3,320,1,1
9093,0,285.41,4,23,11,2017,5,2935,5,6
9094,0,280.913,6,8,22,2016,10,3073,5,6
9095,0,257.68,1,11,14,2013,1,4217,3,5
9096,0,278.976,3,8,26,2016,10,5120,5,6
9097,0,290.75,4,8,24,2015,9,5940,1,1
9098,0,276.01,7,3,26,2017,3,329,2,2
9099,0,265.73,2,23,26,2016,1,995,5,6
9100,0,278.83,7,9,30,2014,3,2727,2,10
9101,0,300.35,3,0,28,2013,8,628,3,5
9102,0,264.3,7,16,23,2014,2,3731,3,5
9103,0,281.19,6,8,20,2012,10,2787,3,5
9104,0,282.08,4,16,25,2013,4,6813,2,7
9105,0,284.67,7,3,28,2013,7,393,3,5
9106,0,251.45,5,4,25,2013,1,683,3,5
9107,0,274.55,2,3,31,2017,1,322,5,6
9108,0,260.09,2,19,10,2017,1,2597,1,16
9109,0,275.5,3,13,23,2013,10,5030,3,5
9110,0,273.42,4,16,23,2017,2,7154,3,5
9111,0,266.71,1,13,7,2013,1,4642,3,5
9112,0,294.942,1,13,18,2016,7,4341,2,11
9113,0,288.88,7,3,28,2016,8,443,8,27
9114,0,292.35,5,2,8,2016,7,305,5,6
9115,0,282.63,7,3,8,2014,6,414,1,1
9116,0,266.42,6,3,23,2013,2,367,5,6
9117,0,270.48,4,7,25,2013,4,6766,3,5
9118,0,287.14,3,8,19,2015,8,5884,7,12
9119,0,283.02,2,21,18,2017,4,2533,3,5
9120,0,295.85,7,20,11,2015,10,2446,3,5
9121,0,274.87,6,8,21,2017,1,2946,5,6
9122,0,272.52,5,6,11,2013,1,5163,2,11
9123,0,286.96,2,23,6,2014,5,3457,3,5
9124,0,283.06,1,12,14,2013,10,4696,5,6
9125,0,282.55,3,13,29,2017,3,5054,2,10
9126,0,289.48,1,2,10,2013,6,292,4,4
9127,0,283.62,1,6,6,2017,3,5673,5,6
9128,0,296.81,1,12,14,2015,9,4782,2,7
9129,0,262.73,4,12,27,2012,12,4791,2,7
9130,0,274.4,5,0,7,2017,4,975,3,5
9131,0,290.1,5,23,9,2013,8,2172,2,10
9132,0,274.58,1,16,30,2015,11,5147,3,5
9133,0,300.84,6,21,6,2013,7,2811,6,9
9134,0,257.92,6,4,1,2014,2,347,3,5
9135,0,297.42,6,15,13,2017,5,4693,3,5
9136,0,268.82,5,11,21,2012,12,5409,3,3
9137,0,285.7,4,1,6,2013,6,372,2,10
9138,0,268.15,6,23,23,2016,1,2034,2,7
9139,0,292.36,2,9,14,2016,6,5244,3,5
9140,0,287.39,5,6,23,2016,9,5345,2,10
9141,0,273.21,3,19,23,2016,3,2713,4,4
9142,0,273.613,7,6,30,2016,10,750,2,2
9143,0,296.57,3,6,10,2013,7,6244,5,6
9144,0,300.12,4,19,3,2015,9,4016,3,5
9145,0,256.9,7,16,2,2014,3,4122,2,7
9146,0,267.22,4,16,21,2016,1,6708,5,6
9147,0,292.67,5,9,11,2014,7,4792,4,4
9148,0,295.93,4,9,23,2015,7,5176,5,6
9149,0,297.7,7,20,6,2015,9,3032,1,1
9150,0,278.209,6,0,22,2016,10,1295,2,2
9151,0,274.96,1,17,21,2016,11,5659,2,2
9152,0,248.62,1,2,18,2016,1,263,2,10
9153,0,269.74,4,4,28,2013,3,777,3,5
9154,0,281.7,5,20,26,2013,4,3508,3,5
9155,0,278.19,4,23,2,2013,5,1142,3,5
9156,0,256.92,7,8,8,2013,12,1539,1,1
9157,0,290.13,7,3,14,2016,8,404,2,7
9158,0,289.42,3,2,1,2016,6,321,2,10
9159,0,292.54,1,12,21,2014,4,4793,1,8
9160,0,283.47,4,1,4,2012,10,369,2,11
9161,0,285.08,2,5,15,2016,3,2683,1,1
9162,0,270.77,4,0,24,2015,12,778,1,8
9163,0,274.02,7,12,25,2016,12,2472,3,3
9164,0,290.11,3,16,7,2015,10,6304,2,10
9165,0,272.63,6,0,20,2013,4,1190,5,6
9166,0,259.91,3,11,15,2014,1,4560,3,5
9167,0,276.61,1,0,1,2017,5,530,3,5
9168,0,291.619,4,21,14,2016,7,2931,2,11
9169,0,274.18,6,21,15,2012,12,2406,3,5
9170,0,299.56,1,18,19,2013,8,4564,3,5
9171,0,284.9,1,23,18,2016,4,1644,2,2
9172,0,275.39,6,17,6,2013,4,4377,1,1
9173,0,301.02,6,0,20,2013,7,1373,3,5
9174,0,272.95,1,19,2,2017,1,2244,5,6
9175,0,272.08,6,8,18,2017,3,3110,5,6
9176,0,268.22,2,18,18,2012,12,4570,3,3
9177,0,265.88,1,11,4,2016,1,4235,6,14
9178,0,285.4,4,5,6,2013,6,2749,3,5
9179,0,277.57,4,1,28,2016,4,365,2,2
9180,0,282.92,2,17,15,2013,10,6237,3,5
9181,0,252.62,3,20,22,2014,1,2488,3,3
9182,0,256.82,4,5,9,2017,2,2731,6,9
9183,1,277.72,1,0,14,2013,10,615,2,11
9184,0,292.71,2,3,14,2015,7,348,2,10
9185,0,279.96,6,0,22,2017,4,1638,9,17
9186,0,280.95,5,12,12,2012,10,5526,1,1
9187,0,294.17,5,19,25,2015,9,4027,1,16
9188,0,302.98,5,13,6,2016,5,5241,6,14
9189,0,267.07,4,17,21,2013,3,6246,5,6
9190,0,279.65,4,22,5,2015,11,3939,4,4
9191,0,267.35,5,5,27,2017,1,2602,2,7
9192,0,252.22,6,20,16,2016,1,2683,3,5
9193,0,290.61,3,0,15,2016,6,832,3,3
9194,0,275.62,5,14,20,2017,1,5184,2,11
9195,0,273.76,3,9,16,2014,4,5250,1,1
9196,0,285.35,1,2,29,2013,7,324,2,2
9197,0,278.83,6,17,26,2013,10,4600,3,3
9198,0,273.94,3,16,23,2016,3,5633,4,4
9199,0,259.37,6,6,17,2016,12,944,2,11
9200,0,278.5,2,23,6,2012,11,1472,4,4
9201,0,272.22,3,13,8,2017,3,5313,2,10
9202,0,295.84,6,0,12,2014,7,1465,2,7
9203,0,271.72,1,2,22,2016,2,264,1,1
9204,0,276.55,1,0,27,2017,3,605,2,11
9205,0,278.0,4,23,24,2014,4,3552,2,11
9206,0,300.79,3,17,3,2013,7,5553,3,3
9207,0,289.06,3,1,12,2013,6,377,5,6
9208,0,272.62,5,8,2,2016,12,5660,3,5
9209,0,280.07,6,5,19,2014,4,626,3,5
9210,0,268.55,1,2,21,2016,11,256,8,27
9211,0,274.22,6,11,24,2016,12,3530,3,5
9212,0,281.88,3,0,10,2012,10,494,4,4
9213,0,273.35,5,0,8,2016,1,628,3,5
9214,0,252.62,1,8,9,2013,12,4719,5,6
9215,0,277.39,7,17,21,2013,4,4401,4,4
9216,0,289.62,7,8,22,2016,5,1954,4,15
9217,0,296.81,4,9,22,2013,8,6063,7,12
9218,0,288.3,2,19,4,2017,4,3412,2,10
9219,0,296.88,5,13,4,2014,7,3654,5,6
9220,0,299.15,4,11,4,2013,7,3274,3,5
9221,0,276.04,7,0,10,2013,11,1221,4,4
9222,0,274.93,7,0,7,2013,4,1135,3,5
9223,0,295.3,4,12,2,2015,7,5254,3,5
9224,0,274.98,7,21,10,2013,3,3283,6,14
9225,0,268.13,7,13,25,2012,11,3949,3,5
9226,0,268.93,7,2,24,2013,3,647,2,7
